category,season,effort,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
tows,oct-dec,1,14.5,-35.5,47,5236013
tows,oct-dec,1,15.5,-35.5,47,5236015
tows,oct-dec,0,83.5,-35.5,57,5236083
tows,oct-dec,0,84.5,-35.5,57,5236083
tows,oct-dec,1,86.5,-35.5,57,5236086
tows,oct-dec,0,89.5,-35.5,57,5234090
tows,oct-dec,1,152.5,-35.5,81,5236151
tows,oct-dec,0,153.5,-35.5,81,5236154
tows,oct-dec,0,156.5,-35.5,81,5236156
tows,oct-dec,1,157.5,-35.5,81,5236156
tows,oct-dec,0,-101.5,-34.5,87,5334101
tows,oct-dec,0,-99.5,-34.5,87,5335099
tows,oct-dec,0,-44.5,-34.5,41,5333043
tows,oct-dec,0,-41.5,-34.5,41,5333040
tows,oct-dec,0,-40.5,-34.5,41,5333039
tows,oct-dec,0,-39.5,-34.5,41,5333038
tows,oct-dec,1,-10.5,-34.5,47,5335011
tows,oct-dec,1,-8.5,-34.5,47,5335008
tows,oct-dec,0,8.5,-34.5,47,5234009
tows,oct-dec,1,17.5,-34.5,47,5235017
tows,oct-dec,1,18.5,-34.5,47,5235019
tows,oct-dec,0,22.5,-34.5,47,5234022
tows,oct-dec,0,23.5,-34.5,47,5234022
tows,oct-dec,1,32.5,-34.5,51,5235033
tows,oct-dec,0,85.5,-34.5,57,5235084
tows,oct-dec,0,87.5,-34.5,57,5235088
tows,oct-dec,1,94.5,-34.5,57,5235094
tows,oct-dec,0,152.5,-34.5,81,5235151
tows,oct-dec,1,153.5,-34.5,81,5235152
tows,oct-dec,0,158.5,-34.5,81,5235157
tows,oct-dec,1,159.5,-34.5,81,5235158
tows,oct-dec,0,161.5,-34.5,81,5235160
tows,oct-dec,1,-161.5,-33.5,81,5334160
tows,oct-dec,0,-156.5,-33.5,81,5333156
tows,oct-dec,0,-122.5,-33.5,81,5334123
tows,oct-dec,1,-94.5,-33.5,87,5332093
tows,oct-dec,0,-92.5,-33.5,87,5334091
tows,oct-dec,0,-81.5,-33.5,87,5334081
tows,oct-dec,0,-80.5,-33.5,87,5334081
tows,oct-dec,1,-75.5,-33.5,87,5334076
tows,oct-dec,0,-72.5,-33.5,87,5334073
tows,oct-dec,0,-44.5,-33.5,41,5334043
tows,oct-dec,0,-40.5,-33.5,41,5333039
tows,oct-dec,1,-12.5,-33.5,47,5334013
tows,oct-dec,0,7.5,-33.5,47,5234008
tows,oct-dec,0,9.5,-33.5,47,5234009
tows,oct-dec,0,26.5,-33.5,47,5234025
tows,oct-dec,0,29.5,-33.5,47,5233028
tows,oct-dec,1,32.5,-33.5,51,5234031
tows,oct-dec,0,87.5,-33.5,57,5234087
tows,oct-dec,0,89.5,-33.5,57,5233090
tows,oct-dec,1,90.5,-33.5,57,5234091
tows,oct-dec,1,93.5,-33.5,57,5234094
tows,oct-dec,0,94.5,-33.5,57,5234094
tows,oct-dec,0,151.5,-33.5,81,5234152
tows,oct-dec,1,152.5,-33.5,81,5234152
tows,oct-dec,0,153.5,-33.5,81,5234152
tows,oct-dec,0,154.5,-33.5,81,5234153
tows,oct-dec,1,155.5,-33.5,81,5234154
tows,oct-dec,0,157.5,-33.5,81,5234156
tows,oct-dec,1,158.5,-33.5,81,5234159
tows,oct-dec,0,167.5,-33.5,81,5234167
tows,oct-dec,0,177.5,-33.5,81,5234177
tows,oct-dec,0,179.5,-33.5,81,5234178
tows,oct-dec,0,-125.5,-32.5,81,5332124
tows,oct-dec,0,-85.5,-32.5,87,5332086
tows,oct-dec,0,-84.5,-32.5,87,5331085
tows,oct-dec,1,-14.5,-32.5,47,5331014
tows,oct-dec,1,-13.5,-32.5,47,5333012
tows,oct-dec,0,28.5,-32.5,47,5233029
tows,oct-dec,1,33.5,-32.5,51,5232032
tows,oct-dec,1,93.5,-32.5,57,5233092
tows,oct-dec,1,153.5,-32.5,81,5232152
tows,oct-dec,1,154.5,-32.5,81,5233154
tows,oct-dec,1,155.5,-32.5,81,5233154
tows,oct-dec,0,157.5,-32.5,81,5231157
tows,oct-dec,0,167.5,-32.5,81,5233166
tows,oct-dec,0,178.5,-32.5,81,5233177
tows,oct-dec,0,179.5,-32.5,81,5233178
tows,oct-dec,1,-156.5,-31.5,81,5332156
tows,oct-dec,1,-127.5,-31.5,81,5332128
tows,oct-dec,0,-93.5,-31.5,87,5331094
tows,oct-dec,0,-89.5,-31.5,87,5332088
tows,oct-dec,0,-88.5,-31.5,87,5332089
tows,oct-dec,0,-73.5,-31.5,87,5332073
tows,oct-dec,0,-40.5,-31.5,41,5332040
tows,oct-dec,1,-15.5,-31.5,47,5331014
tows,oct-dec,0,-9.5,-31.5,47,5332008
tows,oct-dec,1,-5.5,-31.5,47,5331005
tows,oct-dec,0,-3.5,-31.5,47,5332003
tows,oct-dec,1,16.5,-31.5,47,5232017
tows,oct-dec,0,30.5,-31.5,47,5231029
tows,oct-dec,1,43.5,-31.5,51,5232042
tows,oct-dec,0,91.5,-31.5,57,5230090
tows,oct-dec,1,112.5,-31.5,57,5232112
tows,oct-dec,1,113.5,-31.5,57,5232112
tows,oct-dec,1,153.5,-31.5,81,5232152
tows,oct-dec,2,154.5,-31.5,81,5230154
tows,oct-dec,1,155.5,-31.5,81,5230154
tows,oct-dec,1,156.5,-31.5,81,5231157
tows,oct-dec,1,157.5,-31.5,81,5231157
tows,oct-dec,0,158.5,-31.5,81,5231157
tows,oct-dec,0,-102.5,-30.5,87,5329101
tows,oct-dec,0,-98.5,-30.5,87,5331097
tows,oct-dec,0,-10.5,-30.5,47,5331011
tows,oct-dec,0,-0.5,-30.5,47,5330000
tows,oct-dec,1,33.5,-30.5,51,5231034
tows,oct-dec,0,38.5,-30.5,51,5231037
tows,oct-dec,1,45.5,-30.5,51,5231046
tows,oct-dec,1,106.5,-30.5,57,5231105
tows,oct-dec,1,107.5,-30.5,57,5231108
tows,oct-dec,1,109.5,-30.5,57,5231109
tows,oct-dec,1,110.5,-30.5,57,5231109
tows,oct-dec,1,111.5,-30.5,57,5231110
tows,oct-dec,1,153.5,-30.5,81,5231152
tows,oct-dec,1,154.5,-30.5,81,5230155
tows,oct-dec,1,156.5,-30.5,81,5231157
tows,oct-dec,0,157.5,-30.5,81,5231157
tows,oct-dec,0,-151.5,-29.5,81,5330151
tows,oct-dec,0,-131.5,-29.5,81,5328132
tows,oct-dec,0,-110.5,-29.5,87,5330110
tows,oct-dec,0,-105.5,-29.5,87,5329106
tows,oct-dec,1,-94.5,-29.5,87,5330095
tows,oct-dec,0,-76.5,-29.5,87,5329076
tows,oct-dec,0,-39.5,-29.5,41,5329038
tows,oct-dec,2,-30.5,-29.5,41,5330030
tows,oct-dec,1,-16.5,-29.5,47,5330015
tows,oct-dec,0,9.5,-29.5,47,5230010
tows,oct-dec,0,14.5,-29.5,47,5228015
tows,oct-dec,1,15.5,-29.5,47,5229016
tows,oct-dec,1,31.5,-29.5,51,5229031
tows,oct-dec,1,47.5,-29.5,51,5229048
tows,oct-dec,1,97.5,-29.5,57,5229098
tows,oct-dec,1,98.5,-29.5,57,5229099
tows,oct-dec,1,99.5,-29.5,57,5229099
tows,oct-dec,1,100.5,-29.5,57,5230099
tows,oct-dec,1,101.5,-29.5,57,5230102
tows,oct-dec,1,102.5,-29.5,57,5230102
tows,oct-dec,1,104.5,-29.5,57,5230105
tows,oct-dec,1,105.5,-29.5,57,5230105
tows,oct-dec,1,106.5,-29.5,57,5230105
tows,oct-dec,2,153.5,-29.5,81,5230153
tows,oct-dec,0,154.5,-29.5,81,5230155
tows,oct-dec,0,156.5,-29.5,81,5230157
tows,oct-dec,0,157.5,-29.5,81,5230157
tows,oct-dec,1,-151.5,-28.5,81,5329151
tows,oct-dec,0,-115.5,-28.5,87,5329116
tows,oct-dec,0,-94.5,-28.5,87,5329094
tows,oct-dec,0,-39.5,-28.5,41,5329038
tows,oct-dec,1,-31.5,-28.5,41,5329030
tows,oct-dec,1,-30.5,-28.5,41,5329029
tows,oct-dec,1,-17.5,-28.5,47,5329016
tows,oct-dec,1,33.5,-28.5,51,5229032
tows,oct-dec,1,99.5,-28.5,57,5229099
tows,oct-dec,1,101.5,-28.5,57,5229102
tows,oct-dec,1,102.5,-28.5,57,5229101
tows,oct-dec,1,103.5,-28.5,57,5228102
tows,oct-dec,1,104.5,-28.5,57,5229104
tows,oct-dec,1,105.5,-28.5,57,5229106
tows,oct-dec,2,153.5,-28.5,81,5229154
tows,oct-dec,1,154.5,-28.5,81,5227153
tows,oct-dec,1,155.5,-28.5,81,5229154
tows,oct-dec,0,156.5,-28.5,81,5228157
tows,oct-dec,2,157.5,-28.5,81,5229157
tows,oct-dec,2,158.5,-28.5,81,5228157
tows,oct-dec,1,159.5,-28.5,81,5228158
tows,oct-dec,0,161.5,-28.5,81,5229160
tows,oct-dec,0,-132.5,-27.5,81,5328132
tows,oct-dec,0,-122.5,-27.5,81,5328123
tows,oct-dec,0,-118.5,-27.5,87,5328119
tows,oct-dec,0,-40.5,-27.5,41,5328040
tows,oct-dec,1,-35.5,-27.5,41,5328034
tows,oct-dec,1,-33.5,-27.5,41,5328033
tows,oct-dec,1,-21.5,-27.5,41,5327022
tows,oct-dec,1,-19.5,-27.5,47,5328018
tows,oct-dec,1,-18.5,-27.5,47,5328018
tows,oct-dec,0,-10.5,-27.5,47,5328010
tows,oct-dec,1,9.5,-27.5,47,5228008
tows,oct-dec,1,14.5,-27.5,47,5226014
tows,oct-dec,0,33.5,-27.5,51,5228033
tows,oct-dec,1,48.5,-27.5,51,5228047
tows,oct-dec,0,64.5,-27.5,51,5228064
tows,oct-dec,1,99.5,-27.5,57,5228099
tows,oct-dec,2,103.5,-27.5,57,5227102
tows,oct-dec,0,104.5,-27.5,57,5228105
tows,oct-dec,1,105.5,-27.5,57,5227106
tows,oct-dec,0,106.5,-27.5,57,5227106
tows,oct-dec,0,107.5,-27.5,57,5228108
tows,oct-dec,0,111.5,-27.5,57,5228112
tows,oct-dec,3,153.5,-27.5,71,5228154
tows,oct-dec,1,154.5,-27.5,81,5228154
tows,oct-dec,2,155.5,-27.5,81,5228156
tows,oct-dec,2,156.5,-27.5,81,5228157
tows,oct-dec,2,157.5,-27.5,81,5228157
tows,oct-dec,2,158.5,-27.5,81,5227159
tows,oct-dec,3,159.5,-27.5,81,5227159
tows,oct-dec,2,160.5,-27.5,81,5228160
tows,oct-dec,0,162.5,-27.5,81,5227163
tows,oct-dec,1,165.5,-27.5,81,5228164
tows,oct-dec,0,167.5,-27.5,81,5227168
tows,oct-dec,0,-129.5,-26.5,81,5327128
tows,oct-dec,0,-127.5,-26.5,81,5327127
tows,oct-dec,0,-80.5,-26.5,87,5325079
tows,oct-dec,1,-37.5,-26.5,41,5326038
tows,oct-dec,1,-30.5,-26.5,41,5327031
tows,oct-dec,1,-23.5,-26.5,41,5326022
tows,oct-dec,1,-22.5,-26.5,41,5326022
tows,oct-dec,0,47.5,-26.5,51,5227046
tows,oct-dec,1,50.5,-26.5,51,5227050
tows,oct-dec,1,99.5,-26.5,57,5227099
tows,oct-dec,0,104.5,-26.5,57,5227103
tows,oct-dec,1,105.5,-26.5,57,5227104
tows,oct-dec,2,112.5,-26.5,57,5227112
tows,oct-dec,3,153.5,-26.5,71,5227154
tows,oct-dec,2,154.5,-26.5,81,5227154
tows,oct-dec,2,155.5,-26.5,81,5227154
tows,oct-dec,3,156.5,-26.5,81,5227156
tows,oct-dec,3,157.5,-26.5,81,5227156
tows,oct-dec,3,158.5,-26.5,81,5227159
tows,oct-dec,3,159.5,-26.5,81,5227160
tows,oct-dec,2,160.5,-26.5,81,5227159
tows,oct-dec,1,161.5,-26.5,81,5227162
tows,oct-dec,0,162.5,-26.5,81,5227163
tows,oct-dec,1,165.5,-26.5,81,5227164
tows,oct-dec,0,166.5,-26.5,81,5226167
tows,oct-dec,1,167.5,-26.5,81,5227168
tows,oct-dec,2,168.5,-26.5,81,5227167
tows,oct-dec,1,-140.5,-25.5,81,5326139
tows,oct-dec,1,-138.5,-25.5,81,5326137
tows,oct-dec,0,-136.5,-25.5,81,5326137
tows,oct-dec,1,-134.5,-25.5,81,5326134
tows,oct-dec,0,-94.5,-25.5,87,5326093
tows,oct-dec,0,-84.5,-25.5,87,5326083
tows,oct-dec,0,-41.5,-25.5,41,5326040
tows,oct-dec,1,-38.5,-25.5,41,5326038
tows,oct-dec,1,-26.5,-25.5,41,5326026
tows,oct-dec,1,-25.5,-25.5,41,5326026
tows,oct-dec,1,9.5,-25.5,47,5226009
tows,oct-dec,0,11.5,-25.5,47,5225012
tows,oct-dec,1,12.5,-25.5,47,5226013
tows,oct-dec,1,34.5,-25.5,51,5226034
tows,oct-dec,1,51.5,-25.5,51,5226050
tows,oct-dec,1,99.5,-25.5,57,5226100
tows,oct-dec,1,100.5,-25.5,57,5224101
tows,oct-dec,1,101.5,-25.5,57,5226101
tows,oct-dec,1,102.5,-25.5,57,5225103
tows,oct-dec,1,103.5,-25.5,57,5226104
tows,oct-dec,1,104.5,-25.5,57,5226105
tows,oct-dec,1,105.5,-25.5,57,5226105
tows,oct-dec,0,112.5,-25.5,57,5226113
tows,oct-dec,2,153.5,-25.5,71,5226153
tows,oct-dec,2,154.5,-25.5,81,5226155
tows,oct-dec,2,155.5,-25.5,81,5226156
tows,oct-dec,3,156.5,-25.5,81,5226156
tows,oct-dec,2,157.5,-25.5,81,5226156
tows,oct-dec,3,158.5,-25.5,81,5226159
tows,oct-dec,2,159.5,-25.5,81,5226159
tows,oct-dec,2,160.5,-25.5,81,5226161
tows,oct-dec,0,161.5,-25.5,81,5226162
tows,oct-dec,1,162.5,-25.5,81,5226162
tows,oct-dec,1,163.5,-25.5,81,5226162
tows,oct-dec,1,164.5,-25.5,81,5226165
tows,oct-dec,1,166.5,-25.5,81,5224167
tows,oct-dec,1,167.5,-25.5,81,5224167
tows,oct-dec,0,168.5,-25.5,81,5226168
tows,oct-dec,0,169.5,-25.5,81,5226168
tows,oct-dec,1,170.5,-25.5,81,5226170
tows,oct-dec,1,171.5,-25.5,81,5226172
tows,oct-dec,2,172.5,-25.5,81,5226173
tows,oct-dec,1,173.5,-25.5,81,5226174
tows,oct-dec,1,174.5,-25.5,81,5226174
tows,oct-dec,1,175.5,-25.5,81,5226174
tows,oct-dec,1,-141.5,-24.5,81,5325140
tows,oct-dec,1,-140.5,-24.5,81,5325139
tows,oct-dec,0,-138.5,-24.5,81,5325139
tows,oct-dec,1,-95.5,-24.5,87,5325096
tows,oct-dec,0,-42.5,-24.5,41,5324043
tows,oct-dec,1,-40.5,-24.5,41,5324041
tows,oct-dec,1,-30.5,-24.5,41,5324030
tows,oct-dec,1,-28.5,-24.5,41,5324027
tows,oct-dec,1,-26.5,-24.5,41,5325025
tows,oct-dec,1,35.5,-24.5,51,5224034
tows,oct-dec,0,51.5,-24.5,51,5225050
tows,oct-dec,0,105.5,-24.5,57,5225104
tows,oct-dec,0,107.5,-24.5,57,5224108
tows,oct-dec,1,111.5,-24.5,57,5224110
tows,oct-dec,1,112.5,-24.5,57,5225111
tows,oct-dec,2,153.5,-24.5,71,5225152
tows,oct-dec,1,154.5,-24.5,81,5225153
tows,oct-dec,2,155.5,-24.5,81,5225154
tows,oct-dec,2,156.5,-24.5,81,5225155
tows,oct-dec,4,157.5,-24.5,81,5225157
tows,oct-dec,3,158.5,-24.5,81,5225157
tows,oct-dec,2,159.5,-24.5,81,5225158
tows,oct-dec,2,160.5,-24.5,81,5224161
tows,oct-dec,1,161.5,-24.5,81,5224161
tows,oct-dec,1,162.5,-24.5,81,5224161
tows,oct-dec,1,163.5,-24.5,81,5224162
tows,oct-dec,1,164.5,-24.5,81,5225164
tows,oct-dec,1,165.5,-24.5,81,5225164
tows,oct-dec,0,166.5,-24.5,81,5225167
tows,oct-dec,2,169.5,-24.5,81,5225169
tows,oct-dec,2,170.5,-24.5,81,5225171
tows,oct-dec,2,171.5,-24.5,81,5224172
tows,oct-dec,0,172.5,-24.5,81,5225172
tows,oct-dec,1,175.5,-24.5,81,5225175
tows,oct-dec,0,-95.5,-23.5,87,5324095
tows,oct-dec,0,-88.5,-23.5,87,5324088
tows,oct-dec,1,-43.5,-23.5,41,5324043
tows,oct-dec,1,-42.5,-23.5,41,5324043
tows,oct-dec,1,-39.5,-23.5,41,5324039
tows,oct-dec,1,-38.5,-23.5,41,5324039
tows,oct-dec,1,-37.5,-23.5,41,5324038
tows,oct-dec,1,-36.5,-23.5,41,5324035
tows,oct-dec,1,-34.5,-23.5,41,5324034
tows,oct-dec,1,-33.5,-23.5,41,5324032
tows,oct-dec,1,-32.5,-23.5,41,5324032
tows,oct-dec,1,-30.5,-23.5,41,5324030
tows,oct-dec,1,-29.5,-23.5,41,5324030
tows,oct-dec,0,-9.5,-23.5,47,5324010
tows,oct-dec,1,8.5,-23.5,47,5223008
tows,oct-dec,0,11.5,-23.5,47,5222011
tows,oct-dec,0,36.5,-23.5,51,5224037
tows,oct-dec,1,53.5,-23.5,51,5223053
tows,oct-dec,1,111.5,-23.5,57,5224111
tows,oct-dec,1,112.5,-23.5,57,5224111
tows,oct-dec,0,152.5,-23.5,71,5224151
tows,oct-dec,2,153.5,-23.5,71,5224154
tows,oct-dec,1,154.5,-23.5,71,5224154
tows,oct-dec,2,155.5,-23.5,71,5222155
tows,oct-dec,3,156.5,-23.5,71,5222155
tows,oct-dec,4,157.5,-23.5,71,5224156
tows,oct-dec,4,158.5,-23.5,71,5224157
tows,oct-dec,3,159.5,-23.5,71,5224158
tows,oct-dec,1,160.5,-23.5,71,5224161
tows,oct-dec,2,161.5,-23.5,71,5224161
tows,oct-dec,1,162.5,-23.5,71,5224161
tows,oct-dec,1,163.5,-23.5,71,5224162
tows,oct-dec,1,167.5,-23.5,71,5224166
tows,oct-dec,1,170.5,-23.5,71,5224171
tows,oct-dec,1,174.5,-23.5,71,5224173
tows,oct-dec,1,-144.5,-22.5,77,5322144
tows,oct-dec,1,-143.5,-22.5,77,5323143
tows,oct-dec,0,-141.5,-22.5,77,5323141
tows,oct-dec,1,-139.5,-22.5,77,5323139
tows,oct-dec,0,-90.5,-22.5,87,5323091
tows,oct-dec,1,-41.5,-22.5,41,5323042
tows,oct-dec,1,-30.5,-22.5,41,5322031
tows,oct-dec,0,-9.5,-22.5,47,5323008
tows,oct-dec,1,10.5,-22.5,47,5223009
tows,oct-dec,1,37.5,-22.5,51,5222038
tows,oct-dec,1,55.5,-22.5,51,5223055
tows,oct-dec,0,56.5,-22.5,51,5223055
tows,oct-dec,0,104.5,-22.5,57,5221103
tows,oct-dec,0,105.5,-22.5,57,5223104
tows,oct-dec,1,111.5,-22.5,57,5223112
tows,oct-dec,1,112.5,-22.5,57,5223112
tows,oct-dec,1,113.5,-22.5,57,5223114
tows,oct-dec,0,153.5,-22.5,71,5223152
tows,oct-dec,1,154.5,-22.5,71,5223153
tows,oct-dec,2,155.5,-22.5,71,5222155
tows,oct-dec,3,156.5,-22.5,71,5222155
tows,oct-dec,3,157.5,-22.5,71,5223157
tows,oct-dec,3,158.5,-22.5,71,5223157
tows,oct-dec,1,159.5,-22.5,71,5223158
tows,oct-dec,1,163.5,-22.5,71,5223162
tows,oct-dec,1,164.5,-22.5,71,5222165
tows,oct-dec,0,165.5,-22.5,71,5222165
tows,oct-dec,1,168.5,-22.5,71,5223169
tows,oct-dec,2,169.5,-22.5,71,5223169
tows,oct-dec,2,170.5,-22.5,71,5223171
tows,oct-dec,2,173.5,-22.5,71,5223172
tows,oct-dec,0,-145.5,-21.5,77,5322144
tows,oct-dec,0,-139.5,-21.5,77,5322140
tows,oct-dec,1,-137.5,-21.5,77,5322136
tows,oct-dec,0,-136.5,-21.5,77,5322136
tows,oct-dec,0,-86.5,-21.5,87,5321086
tows,oct-dec,0,-85.5,-21.5,87,5322084
tows,oct-dec,0,-39.5,-21.5,41,5322040
tows,oct-dec,0,-37.5,-21.5,41,5322038
tows,oct-dec,0,8.5,-21.5,47,5222009
tows,oct-dec,0,37.5,-21.5,51,5222038
tows,oct-dec,0,55.5,-21.5,51,5222055
tows,oct-dec,0,65.5,-21.5,51,5222064
tows,oct-dec,0,66.5,-21.5,51,5222066
tows,oct-dec,1,111.5,-21.5,57,5222111
tows,oct-dec,2,112.5,-21.5,57,5222111
tows,oct-dec,3,113.5,-21.5,57,5222113
tows,oct-dec,0,114.5,-21.5,57,5222115
tows,oct-dec,1,153.5,-21.5,71,5222154
tows,oct-dec,3,154.5,-21.5,71,5222154
tows,oct-dec,2,155.5,-21.5,71,5222155
tows,oct-dec,1,156.5,-21.5,71,5222155
tows,oct-dec,1,157.5,-21.5,71,5222157
tows,oct-dec,1,160.5,-21.5,71,5222161
tows,oct-dec,0,161.5,-21.5,71,5222161
tows,oct-dec,1,164.5,-21.5,71,5222165
tows,oct-dec,1,169.5,-21.5,71,5222169
tows,oct-dec,1,171.5,-21.5,71,5222170
tows,oct-dec,1,172.5,-21.5,71,5222173
tows,oct-dec,1,-146.5,-20.5,77,5321146
tows,oct-dec,0,-145.5,-20.5,77,5321144
tows,oct-dec,0,-137.5,-20.5,77,5321136
tows,oct-dec,2,-135.5,-20.5,77,5321134
tows,oct-dec,1,-134.5,-20.5,77,5321134
tows,oct-dec,1,-133.5,-20.5,77,5321134
tows,oct-dec,1,-94.5,-20.5,87,5321095
tows,oct-dec,0,-90.5,-20.5,87,5321090
tows,oct-dec,1,-84.5,-20.5,87,5321084
tows,oct-dec,0,-38.5,-20.5,41,5321038
tows,oct-dec,1,-30.5,-20.5,41,5321031
tows,oct-dec,1,9.5,-20.5,47,5221008
tows,oct-dec,1,38.5,-20.5,51,5221039
tows,oct-dec,0,39.5,-20.5,51,5221038
tows,oct-dec,1,56.5,-20.5,51,5220056
tows,oct-dec,0,65.5,-20.5,51,5221065
tows,oct-dec,1,68.5,-20.5,51,5221067
tows,oct-dec,0,70.5,-20.5,51,5220071
tows,oct-dec,0,105.5,-20.5,57,5220105
tows,oct-dec,0,111.5,-20.5,57,5221112
tows,oct-dec,1,112.5,-20.5,57,5221113
tows,oct-dec,1,113.5,-20.5,57,5221113
tows,oct-dec,2,114.5,-20.5,57,5221115
tows,oct-dec,0,115.5,-20.5,57,5221116
tows,oct-dec,1,152.5,-20.5,71,5221151
tows,oct-dec,3,153.5,-20.5,71,5221153
tows,oct-dec,3,154.5,-20.5,71,5221153
tows,oct-dec,2,155.5,-20.5,71,5221156
tows,oct-dec,2,156.5,-20.5,71,5221157
tows,oct-dec,1,157.5,-20.5,71,5221157
tows,oct-dec,0,158.5,-20.5,71,5221157
tows,oct-dec,1,159.5,-20.5,71,5221159
tows,oct-dec,0,160.5,-20.5,71,5221161
tows,oct-dec,0,161.5,-20.5,71,5221161
tows,oct-dec,1,162.5,-20.5,71,5221161
tows,oct-dec,2,163.5,-20.5,71,5221162
tows,oct-dec,0,166.5,-20.5,71,5221166
tows,oct-dec,1,167.5,-20.5,71,5221166
tows,oct-dec,0,168.5,-20.5,71,5221169
tows,oct-dec,1,169.5,-20.5,71,5221170
