category,season,effort,longitude,latitude,FAO_Major_Fishing_Areas,FAO_CWP_Code
tows,apr-jun,1,108.5,-9.5,57,5210108
tows,apr-jun,1,110.5,-9.5,57,5210109
tows,apr-jun,2,111.5,-9.5,57,5209112
tows,apr-jun,3,112.5,-9.5,57,5209112
tows,apr-jun,4,113.5,-9.5,57,5210114
tows,apr-jun,4,114.5,-9.5,57,5210114
tows,apr-jun,4,115.5,-9.5,57,5210116
tows,apr-jun,4,116.5,-9.5,57,5210116
tows,apr-jun,4,117.5,-9.5,57,5210116
tows,apr-jun,2,118.5,-9.5,57,5210117
tows,apr-jun,0,120.5,-9.5,57,5210121
tows,apr-jun,3,125.5,-9.5,57,5210124
tows,apr-jun,1,126.5,-9.5,57,5210125
tows,apr-jun,0,127.5,-9.5,57,5210128
tows,apr-jun,0,128.5,-9.5,71,5210128
tows,apr-jun,1,151.5,-9.5,71,5210151
tows,apr-jun,1,153.5,-9.5,71,5210154
tows,apr-jun,2,154.5,-9.5,71,5210154
tows,apr-jun,2,155.5,-9.5,71,5210154
tows,apr-jun,1,156.5,-9.5,71,5210155
tows,apr-jun,2,157.5,-9.5,71,5210157
tows,apr-jun,2,158.5,-9.5,71,5210157
tows,apr-jun,0,159.5,-9.5,71,5210158
tows,apr-jun,0,162.5,-9.5,71,5210163
tows,apr-jun,0,168.5,-9.5,71,5210169
tows,apr-jun,1,169.5,-9.5,71,5210169
tows,apr-jun,0,-161.5,-8.5,77,5309160
tows,apr-jun,0,-149.5,-8.5,77,5309150
tows,apr-jun,1,-147.5,-8.5,77,5309147
tows,apr-jun,0,-136.5,-8.5,77,5309136
tows,apr-jun,0,-134.5,-8.5,77,5309134
tows,apr-jun,2,-133.5,-8.5,77,5309134
tows,apr-jun,0,-132.5,-8.5,77,5309133
tows,apr-jun,1,-131.5,-8.5,77,5309130
tows,apr-jun,0,-130.5,-8.5,77,5309129
tows,apr-jun,0,-119.5,-8.5,87,5308120
tows,apr-jun,1,-105.5,-8.5,87,5307106
tows,apr-jun,1,8.5,-8.5,47,5209007
tows,apr-jun,0,57.5,-8.5,51,5209058
tows,apr-jun,0,59.5,-8.5,51,5209058
tows,apr-jun,1,68.5,-8.5,51,5209067
tows,apr-jun,1,69.5,-8.5,51,5209069
tows,apr-jun,0,70.5,-8.5,51,5208070
tows,apr-jun,1,71.5,-8.5,51,5208070
tows,apr-jun,1,74.5,-8.5,51,5208074
tows,apr-jun,1,75.5,-8.5,51,5209076
tows,apr-jun,0,91.5,-8.5,57,5209090
tows,apr-jun,0,92.5,-8.5,57,5209092
tows,apr-jun,0,93.5,-8.5,57,5208092
tows,apr-jun,1,96.5,-8.5,57,5209095
tows,apr-jun,1,97.5,-8.5,57,5209098
tows,apr-jun,1,98.5,-8.5,57,5207099
tows,apr-jun,1,99.5,-8.5,57,5207099
tows,apr-jun,2,100.5,-8.5,57,5209101
tows,apr-jun,3,101.5,-8.5,57,5209101
tows,apr-jun,2,102.5,-8.5,57,5209103
tows,apr-jun,3,103.5,-8.5,57,5209103
tows,apr-jun,1,104.5,-8.5,57,5208104
tows,apr-jun,1,105.5,-8.5,57,5208104
tows,apr-jun,2,106.5,-8.5,57,5209107
tows,apr-jun,2,107.5,-8.5,57,5209107
tows,apr-jun,1,108.5,-8.5,57,5209108
tows,apr-jun,2,109.5,-8.5,57,5209108
tows,apr-jun,1,111.5,-8.5,57,5208110
tows,apr-jun,3,112.5,-8.5,57,5207111
tows,apr-jun,4,113.5,-8.5,57,5209112
tows,apr-jun,3,114.5,-8.5,71,5209115
tows,apr-jun,0,123.5,-8.5,71,5209122
tows,apr-jun,0,126.5,-8.5,71,5209125
tows,apr-jun,1,127.5,-8.5,71,5209126
tows,apr-jun,1,151.5,-8.5,71,5209152
tows,apr-jun,0,153.5,-8.5,71,5209152
tows,apr-jun,1,154.5,-8.5,71,5209154
tows,apr-jun,2,155.5,-8.5,71,5209155
tows,apr-jun,1,156.5,-8.5,71,5209155
tows,apr-jun,0,162.5,-8.5,71,5209162
tows,apr-jun,1,166.5,-8.5,71,5209166
tows,apr-jun,0,167.5,-8.5,71,5209166
tows,apr-jun,0,174.5,-8.5,71,5209175
tows,apr-jun,0,-157.5,-7.5,77,5308158
tows,apr-jun,0,-153.5,-7.5,77,5306152
tows,apr-jun,0,-146.5,-7.5,77,5308145
tows,apr-jun,0,-145.5,-7.5,77,5308145
tows,apr-jun,1,-144.5,-7.5,77,5308144
tows,apr-jun,0,-143.5,-7.5,77,5308144
tows,apr-jun,0,-142.5,-7.5,77,5308142
tows,apr-jun,0,-140.5,-7.5,77,5308139
tows,apr-jun,1,-124.5,-7.5,77,5308125
tows,apr-jun,0,-120.5,-7.5,87,5306119
tows,apr-jun,0,-115.5,-7.5,87,5307114
tows,apr-jun,1,-114.5,-7.5,87,5308115
tows,apr-jun,0,-104.5,-7.5,87,5308104
tows,apr-jun,1,8.5,-7.5,47,5208008
tows,apr-jun,0,9.5,-7.5,47,5208008
tows,apr-jun,0,64.5,-7.5,51,5208065
tows,apr-jun,1,68.5,-7.5,51,5208068
tows,apr-jun,0,69.5,-7.5,51,5208070
tows,apr-jun,0,70.5,-7.5,51,5208070
tows,apr-jun,0,74.5,-7.5,51,5207075
tows,apr-jun,0,75.5,-7.5,51,5208075
tows,apr-jun,0,91.5,-7.5,57,5208091
tows,apr-jun,0,92.5,-7.5,57,5208091
tows,apr-jun,0,95.5,-7.5,57,5208096
tows,apr-jun,0,97.5,-7.5,57,5206098
tows,apr-jun,2,99.5,-7.5,57,5207099
tows,apr-jun,2,100.5,-7.5,57,5208101
tows,apr-jun,1,101.5,-7.5,57,5208102
tows,apr-jun,1,102.5,-7.5,57,5208103
tows,apr-jun,2,103.5,-7.5,57,5208103
tows,apr-jun,1,104.5,-7.5,57,5206105
tows,apr-jun,2,105.5,-7.5,57,5206105
tows,apr-jun,2,106.5,-7.5,57,5208107
tows,apr-jun,1,107.5,-7.5,57,5208108
tows,apr-jun,2,151.5,-7.5,71,5208152
tows,apr-jun,1,152.5,-7.5,71,5207152
tows,apr-jun,1,153.5,-7.5,71,5207152
tows,apr-jun,1,154.5,-7.5,71,5208155
tows,apr-jun,1,155.5,-7.5,71,5208155
tows,apr-jun,0,158.5,-7.5,71,5207159
tows,apr-jun,0,163.5,-7.5,71,5208164
tows,apr-jun,0,166.5,-7.5,71,5208165
tows,apr-jun,1,168.5,-7.5,71,5208167
tows,apr-jun,0,174.5,-7.5,71,5208175
tows,apr-jun,0,-168.5,-6.5,77,5307168
tows,apr-jun,0,-163.5,-6.5,77,5306163
tows,apr-jun,0,-159.5,-6.5,77,5307158
tows,apr-jun,0,-146.5,-6.5,77,5307147
tows,apr-jun,1,-141.5,-6.5,77,5307142
tows,apr-jun,0,-140.5,-6.5,77,5307139
tows,apr-jun,1,-137.5,-6.5,77,5307138
tows,apr-jun,1,-136.5,-6.5,77,5307137
tows,apr-jun,0,-133.5,-6.5,77,5307134
tows,apr-jun,2,-132.5,-6.5,77,5307131
tows,apr-jun,1,-131.5,-6.5,77,5307130
tows,apr-jun,1,-130.5,-6.5,77,5307129
tows,apr-jun,1,-129.5,-6.5,77,5307129
tows,apr-jun,0,-125.5,-6.5,77,5307125
tows,apr-jun,0,-120.5,-6.5,87,5307121
tows,apr-jun,1,-119.5,-6.5,87,5307120
tows,apr-jun,0,-118.5,-6.5,87,5307119
tows,apr-jun,0,50.5,-6.5,51,5207050
tows,apr-jun,0,62.5,-6.5,51,5207063
tows,apr-jun,0,66.5,-6.5,51,5207067
tows,apr-jun,0,67.5,-6.5,51,5207067
tows,apr-jun,0,68.5,-6.5,51,5207069
tows,apr-jun,1,69.5,-6.5,51,5207069
tows,apr-jun,0,80.5,-6.5,51,5207079
tows,apr-jun,0,94.5,-6.5,57,5206095
tows,apr-jun,0,97.5,-6.5,57,5206098
tows,apr-jun,1,98.5,-6.5,57,5207099
tows,apr-jun,1,99.5,-6.5,57,5207098
tows,apr-jun,1,100.5,-6.5,57,5207101
tows,apr-jun,1,101.5,-6.5,57,5207101
tows,apr-jun,1,102.5,-6.5,57,5207101
tows,apr-jun,1,103.5,-6.5,57,5207102
tows,apr-jun,2,104.5,-6.5,57,5207104
tows,apr-jun,2,105.5,-6.5,57,5206105
tows,apr-jun,0,108.5,-6.5,71,5207109
tows,apr-jun,0,113.5,-6.5,71,5207114
tows,apr-jun,0,149.5,-6.5,71,5207149
tows,apr-jun,1,151.5,-6.5,71,5207151
tows,apr-jun,0,152.5,-6.5,71,5207152
tows,apr-jun,2,153.5,-6.5,71,5207152
tows,apr-jun,1,154.5,-6.5,71,5207153
tows,apr-jun,2,159.5,-6.5,71,5207159
tows,apr-jun,0,161.5,-6.5,71,5207161
tows,apr-jun,1,168.5,-6.5,71,5207168
tows,apr-jun,1,169.5,-6.5,71,5207168
tows,apr-jun,1,170.5,-6.5,71,5207169
tows,apr-jun,0,171.5,-6.5,71,5207170
tows,apr-jun,1,172.5,-6.5,71,5207172
tows,apr-jun,0,174.5,-6.5,71,5207175
tows,apr-jun,0,175.5,-6.5,71,5207176
tows,apr-jun,0,-177.5,-5.5,71,5306176
tows,apr-jun,0,-170.5,-5.5,77,5306170
tows,apr-jun,0,-169.5,-5.5,77,5306170
tows,apr-jun,0,-167.5,-5.5,77,5306166
tows,apr-jun,0,-160.5,-5.5,77,5306159
tows,apr-jun,0,-159.5,-5.5,77,5306158
tows,apr-jun,0,-158.5,-5.5,77,5306158
tows,apr-jun,0,-156.5,-5.5,77,5305155
tows,apr-jun,1,-153.5,-5.5,77,5306152
tows,apr-jun,0,-150.5,-5.5,77,5306150
tows,apr-jun,0,-142.5,-5.5,77,5306141
tows,apr-jun,1,-141.5,-5.5,77,5306142
tows,apr-jun,0,-140.5,-5.5,77,5306139
tows,apr-jun,0,-138.5,-5.5,77,5306137
tows,apr-jun,1,-137.5,-5.5,77,5306136
tows,apr-jun,1,-136.5,-5.5,77,5306135
tows,apr-jun,0,-133.5,-5.5,77,5306134
tows,apr-jun,1,-132.5,-5.5,77,5306132
tows,apr-jun,1,-131.5,-5.5,77,5304130
tows,apr-jun,0,-120.5,-5.5,87,5306119
tows,apr-jun,1,-119.5,-5.5,87,5306119
tows,apr-jun,0,-118.5,-5.5,87,5306119
tows,apr-jun,0,-104.5,-5.5,87,5306105
tows,apr-jun,1,-85.5,-5.5,87,5306086
tows,apr-jun,0,-84.5,-5.5,87,5306083
tows,apr-jun,0,-2.5,-5.5,47,5306001
tows,apr-jun,0,50.5,-5.5,51,5206050
tows,apr-jun,2,65.5,-5.5,51,5204065
tows,apr-jun,1,66.5,-5.5,51,5204065
tows,apr-jun,1,67.5,-5.5,51,5204066
tows,apr-jun,1,68.5,-5.5,51,5206069
tows,apr-jun,1,69.5,-5.5,51,5206069
tows,apr-jun,0,70.5,-5.5,51,5206069
tows,apr-jun,0,96.5,-5.5,57,5206095
tows,apr-jun,0,97.5,-5.5,57,5204098
tows,apr-jun,1,98.5,-5.5,57,5204098
tows,apr-jun,1,99.5,-5.5,57,5204098
tows,apr-jun,1,100.5,-5.5,57,5204100
tows,apr-jun,1,101.5,-5.5,57,5204100
tows,apr-jun,2,102.5,-5.5,57,5205101
tows,apr-jun,3,103.5,-5.5,57,5206102
